raca,sexo,turno_parto,historico_parto,tipo_parto,peso_mae_kg,peso_nascimento_kg,peso_360_dias_kg
Nelore,F,Tarde,Multípara,Normal,446.5,30.7,251.9
Nelore,M,Noite,Multípara,Normal,533.2,27.0,274.5
Nelore,M,Manhã,Primípara,Normal,403.0,31.5,259.1
Nelore,M,Tarde,Primípara,Normal,444.0,25.2,265.6
Nelore,M,Tarde,Multípara,Normal,428.4,35.1,290.9
Nelore,F,Tarde,Multípara,Normal,487.5,32.7,263.9
Nelore,F,Tarde,Multípara,Distocia,360.4,31.5,223.6
Nelore,F,Tarde,Multípara,Normal,392.3,28.0,243.4
Nelore,F,Tarde,Multípara,Normal,445.7,30.5,248.3
Nelore,F,Manhã,Multípara,Normal,512.1,28.5,241.2
Nelore,M,Tarde,Multípara,Normal,459.0,28.9,286.1
Nelore,F,Tarde,Multípara,Normal,395.9,29.0,243.6
Nelore,F,Manhã,Multípara,Normal,402.1,32.1,246.6
Nelore,F,Manhã,Primípara,Normal,516.9,28.6,237.8
Nelore,F,Noite,Multípara,Distocia,425.2,34.4,238.2
Nelore,F,Tarde,Primípara,Normal,412.3,30.8,270.6
Nelore,M,Tarde,Multípara,Normal,509.1,34.0,275.7
Nelore,M,Noite,Multípara,Distocia,490.4,27.2,261.0
Nelore,M,Tarde,Primípara,Normal,501.0,29.6,281.6
Nelore,F,Tarde,Multípara,Normal,412.0,26.8,240.2
Nelore,M,Tarde,Primípara,Normal,389.0,30.0,247.8
Nelore,M,Noite,Multípara,Normal,455.3,29.9,277.7
Nelore,F,Tarde,Multípara,Normal,463.4,28.9,228.9
Nelore,F,Tarde,Primípara,Normal,464.6,31.7,257.6
Nelore,F,Manhã,Multípara,Normal,509.1,31.4,254.6
Nelore,M,Noite,Primípara,Normal,380.6,33.5,263.0
Nelore,M,Tarde,Primípara,Normal,484.4,25.7,279.4
Nelore,F,Manhã,Multípara,Normal,406.1,30.2,241.0
Nelore,F,Noite,Multípara,Normal,484.2,32.9,268.1
Nelore,M,Tarde,Primípara,Distocia,431.0,35.0,280.8
Nelore,M,Manhã,Multípara,Normal,417.4,27.4,278.7
Nelore,F,Tarde,Multípara,Normal,425.6,28.9,229.2
Nelore,F,Tarde,Multípara,Normal,392.2,33.1,260.1
Nelore,M,Noite,Primípara,Normal,451.6,29.9,275.2
Nelore,F,Manhã,Multípara,Normal,419.1,27.3,234.0
Nelore,M,Noite,Multípara,Normal,481.5,27.4,259.3
Nelore,M,Tarde,Multípara,Normal,475.6,29.2,284.0
Nelore,M,Manhã,Multípara,Normal,517.5,26.9,266.4
Nelore,M,Noite,Multípara,Normal,464.7,32.2,288.9
Nelore,F,Tarde,Primípara,Normal,470.8,31.2,279.2
Nelore,F,Manhã,Multípara,Normal,506.0,26.2,260.7
Nelore,M,Tarde,Multípara,Normal,424.9,32.8,294.9
Nelore,M,Noite,Multípara,Normal,390.5,34.5,268.8
Nelore,M,Manhã,Multípara,Normal,458.0,32.0,290.3
Nelore,M,Manhã,Multípara,Normal,393.1,27.2,245.7
Nelore,M,Manhã,Multípara,Normal,548.2,33.2,294.8
Nelore,F,Manhã,Multípara,Normal,508.2,29.8,279.2
Nelore,F,Tarde,Primípara,Normal,536.6,28.0,250.8
Nelore,F,Tarde,Multípara,Normal,452.5,28.4,259.6
Nelore,F,Manhã,Multípara,Normal,472.0,30.3,266.1
Nelore,M,Manhã,Multípara,Normal,431.6,33.5,294.0
Nelore,M,Manhã,Multípara,Normal,485.3,39.2,288.0
Nelore,M,Noite,Multípara,Normal,401.4,32.3,279.9
Nelore,M,Manhã,Multípara,Distocia,348.3,36.5,264.2
Nelore,M,Noite,Multípara,Distocia,418.4,33.1,281.0
Nelore,F,Tarde,Multípara,Normal,391.8,29.7,220.7
Nelore,M,Manhã,Multípara,Distocia,509.1,32.4,284.4
Nelore,F,Noite,Multípara,Normal,522.6,26.3,254.4
Nelore,F,Tarde,Primípara,Normal,393.9,29.4,216.2
Nelore,F,Tarde,Primípara,Normal,501.7,22.5,228.4
Nelore,F,Noite,Multípara,Normal,488.1,27.4,227.3
Nelore,M,Manhã,Primípara,Normal,387.2,30.8,258.9
Nelore,F,Manhã,Multípara,Normal,434.4,33.6,263.2
Nelore,F,Tarde,Primípara,Distocia,426.8,32.8,245.8
Nelore,F,Manhã,Multípara,Normal,479.9,29.3,254.7
Nelore,M,Manhã,Primípara,Normal,400.8,31.0,257.6
Nelore,M,Manhã,Multípara,Normal,446.0,35.0,300.2
Nelore,M,Manhã,Multípara,Normal,422.6,28.0,265.7
Nelore,F,Tarde,Multípara,Normal,468.9,31.2,256.3
Nelore,F,Manhã,Multípara,Normal,441.3,27.5,253.8
Nelore,M,Tarde,Multípara,Distocia,428.6,31.5,253.6
Nelore,F,Tarde,Multípara,Normal,441.5,28.6,248.0
Nelore,M,Tarde,Primípara,Normal,531.4,31.8,296.8
Nelore,M,Manhã,Multípara,Normal,433.3,33.7,275.1
Nelore,F,Tarde,Multípara,Distocia,408.4,32.7,248.3
Nelore,F,Manhã,Multípara,Normal,473.3,31.0,261.8
Nelore,F,Tarde,Primípara,Normal,444.3,29.0,245.5
Nelore,F,Noite,Multípara,Normal,393.4,35.6,253.8
Nelore,M,Tarde,Primípara,Normal,539.3,25.9,284.5
Nelore,M,Tarde,Multípara,Normal,435.9,37.1,300.1
Nelore,M,Tarde,Multípara,Normal,434.9,31.1,276.3
Nelore,M,Manhã,Primípara,Distocia,456.4,32.2,284.9
Nelore,M,Noite,Multípara,Normal,519.2,31.0,295.8
Nelore,F,Noite,Multípara,Normal,382.8,27.9,213.2
Nelore,M,Manhã,Multípara,Distocia,461.0,33.5,258.4
Nelore,M,Tarde,Primípara,Normal,533.5,33.6,310.8
Nelore,M,Noite,Multípara,Normal,455.1,33.4,281.4
Nelore,F,Noite,Primípara,Normal,400.6,26.9,236.7
Nelore,F,Tarde,Multípara,Normal,425.3,40.8,287.0
Nelore,F,Tarde,Multípara,Normal,458.3,33.6,260.2
Nelore,F,Manhã,Multípara,Normal,503.2,32.8,265.4
Nelore,M,Noite,Primípara,Normal,436.4,29.4,261.1
Nelore,M,Manhã,Multípara,Normal,483.1,30.1,284.7
Nelore,F,Tarde,Primípara,Normal,392.6,27.7,242.6
Nelore,F,Manhã,Multípara,Normal,392.3,33.2,242.5
Nelore,M,Manhã,Primípara,Normal,430.7,27.5,254.9
Nelore,M,Tarde,Multípara,Normal,507.5,28.8,312.1
Nelore,F,Noite,Primípara,Normal,452.8,30.1,249.6
Nelore,F,Manhã,Primípara,Normal,461.6,29.5,242.2
Nelore,F,Tarde,Primípara,Normal,461.1,26.2,250.6
Nelore,F,Manhã,Multípara,Normal,494.4,26.7,247.9
Nelore,M,Manhã,Primípara,Normal,425.6,34.8,270.3
Nelore,M,Tarde,Multípara,Distocia,477.5,33.1,282.6
Nelore,M,Tarde,Multípara,Normal,416.8,27.9,254.6
Nelore,F,Manhã,Multípara,Normal,529.3,26.1,271.1
Nelore,F,Manhã,Multípara,Distocia,418.0,28.9,238.4
Nelore,M,Manhã,Primípara,Normal,414.7,32.7,273.1
Nelore,M,Manhã,Multípara,Normal,472.0,33.8,289.1
Nelore,M,Noite,Primípara,Normal,453.2,33.9,296.1
Nelore,M,Noite,Multípara,Normal,463.1,27.5,273.0
Nelore,F,Manhã,Primípara,Normal,459.1,29.2,274.8
Nelore,M,Tarde,Multípara,Normal,406.4,36.3,297.8
Nelore,M,Noite,Multípara,Normal,514.5,36.0,305.5
Nelore,M,Manhã,Multípara,Normal,485.7,33.1,276.8
Nelore,M,Noite,Primípara,Normal,504.4,37.5,300.3
Nelore,M,Noite,Multípara,Normal,428.9,33.8,287.1
Nelore,M,Manhã,Primípara,Normal,466.7,33.6,276.7
Nelore,M,Manhã,Multípara,Normal,457.9,32.1,297.0
Nelore,F,Noite,Multípara,Normal,495.1,27.7,239.2
Nelore,F,Tarde,Multípara,Normal,496.4,27.4,242.8
Nelore,F,Manhã,Multípara,Normal,457.7,30.5,245.8
Nelore,F,Manhã,Multípara,Normal,389.3,29.4,248.2
Nelore,M,Tarde,Multípara,Normal,521.2,26.7,267.8
Nelore,F,Tarde,Multípara,Normal,472.2,26.9,224.0
Nelore,F,Tarde,Multípara,Normal,425.7,29.0,257.0
Nelore,M,Noite,Multípara,Normal,466.3,34.2,282.6
Nelore,M,Manhã,Primípara,Normal,389.6,30.5,254.2
Nelore,F,Tarde,Multípara,Distocia,492.2,29.8,236.7
Nelore,F,Tarde,Multípara,Normal,391.2,27.0,254.4
Nelore,M,Tarde,Primípara,Normal,441.2,30.6,267.2
Nelore,F,Manhã,Multípara,Normal,459.8,34.0,259.9
Nelore,M,Noite,Multípara,Distocia,491.6,32.5,272.0
Nelore,M,Noite,Primípara,Normal,454.3,26.0,250.8
Nelore,M,Tarde,Multípara,Normal,475.4,28.2,265.5
Nelore,M,Tarde,Multípara,Normal,448.9,33.8,268.6
Nelore,F,Manhã,Multípara,Normal,448.7,29.3,259.6
Nelore,M,Tarde,Multípara,Normal,453.4,31.8,281.2
Nelore,M,Tarde,Multípara,Normal,442.4,30.2,304.1
Nelore,F,Tarde,Primípara,Normal,382.5,30.0,231.4
Nelore,M,Noite,Multípara,Normal,419.3,31.1,262.8
Nelore,F,Tarde,Multípara,Normal,459.8,29.4,268.5
Nelore,F,Manhã,Multípara,Normal,440.0,27.4,254.8
Nelore,F,Tarde,Multípara,Normal,443.8,32.8,260.6
Nelore,M,Manhã,Multípara,Normal,437.1,31.3,263.0
Nelore,F,Manhã,Multípara,Normal,415.5,31.8,270.3
Nelore,F,Manhã,Multípara,Normal,430.3,26.4,237.2
Nelore,M,Tarde,Multípara,Normal,437.7,37.2,286.0
Nelore,F,Tarde,Multípara,Normal,450.2,33.8,273.3
Nelore,F,Tarde,Multípara,Normal,465.7,24.3,237.8
Nelore,F,Tarde,Multípara,Normal,442.8,27.6,228.9
Nelore,F,Tarde,Primípara,Normal,408.8,29.9,244.1
Nelore,F,Manhã,Multípara,Normal,394.1,26.0,222.3
Nelore,M,Noite,Multípara,Normal,553.9,31.6,258.5
Nelore,F,Manhã,Multípara,Normal,404.8,31.3,235.8
Nelore,F,Manhã,Multípara,Normal,429.3,29.4,239.2
Nelore,M,Tarde,Multípara,Normal,470.7,33.6,273.3
Nelore,M,Manhã,Primípara,Normal,464.4,28.4,280.1
Nelore,M,Manhã,Multípara,Normal,470.8,25.3,257.0
Nelore,F,Tarde,Multípara,Distocia,432.3,32.9,250.5
Nelore,M,Tarde,Primípara,Normal,459.5,33.4,270.2
Nelore,F,Tarde,Primípara,Normal,452.5,36.0,276.3
Nelore,F,Noite,Multípara,Normal,437.5,23.4,216.3
Nelore,M,Tarde,Multípara,Normal,459.8,34.3,259.0
Nelore,M,Noite,Multípara,Normal,492.2,26.1,286.4
Nelore,F,Manhã,Multípara,Normal,449.1,35.3,252.8
Nelore,M,Tarde,Multípara,Normal,449.4,33.5,304.6
Nelore,F,Noite,Multípara,Normal,492.7,27.1,256.0
Nelore,M,Tarde,Multípara,Normal,488.5,34.3,301.1
Nelore,M,Tarde,Primípara,Distocia,513.4,28.8,284.2
Nelore,M,Manhã,Multípara,Normal,379.8,32.9,273.1
Nelore,F,Manhã,Multípara,Normal,486.2,30.6,258.5
Nelore,M,Tarde,Multípara,Normal,474.1,37.2,312.1
Nelore,F,Manhã,Multípara,Normal,414.6,35.4,259.6
Nelore,F,Noite,Multípara,Normal,460.1,28.2,238.3
Nelore,F,Manhã,Primípara,Normal,492.0,31.7,267.5
Nelore,F,Noite,Primípara,Normal,416.8,29.6,218.6
Nelore,M,Noite,Primípara,Normal,467.7,26.3,284.1
Nelore,F,Manhã,Primípara,Normal,484.9,26.4,262.3
Nelore,F,Manhã,Multípara,Distocia,407.2,37.0,265.5
Nelore,M,Noite,Primípara,Normal,444.3,31.6,292.0
Nelore,F,Noite,Primípara,Normal,462.0,31.5,254.5
Nelore,M,Tarde,Multípara,Normal,418.2,31.4,272.4
Nelore,F,Manhã,Multípara,Normal,414.8,28.4,225.9
Nelore,M,Tarde,Primípara,Normal,444.6,30.6,296.6
Nelore,F,Tarde,Multípara,Normal,482.1,29.2,247.0
Nelore,M,Manhã,Multípara,Normal,475.7,27.5,276.7
Nelore,F,Tarde,Primípara,Normal,415.5,25.5,236.6
Nelore,F,Manhã,Primípara,Normal,476.1,30.6,239.4
Nelore,M,Manhã,Multípara,Normal,416.6,30.9,251.2
Nelore,M,Manhã,Multípara,Normal,385.6,32.1,270.6
Nelore,M,Manhã,Multípara,Normal,435.3,32.7,274.1
Nelore,M,Manhã,Primípara,Normal,494.9,31.4,284.3
Nelore,F,Tarde,Multípara,Normal,476.2,33.4,275.3
Nelore,F,Manhã,Multípara,Normal,449.9,26.7,244.4
Nelore,M,Manhã,Primípara,Normal,433.3,32.2,287.1
Nelore,F,Manhã,Multípara,Normal,434.4,32.3,258.7
Nelore,M,Noite,Multípara,Normal,454.4,35.0,284.3
Nelore,M,Tarde,Multípara,Normal,407.3,27.8,251.0
Nelore,F,Tarde,Multípara,Distocia,436.1,30.8,243.0
Nelore,F,Tarde,Multípara,Normal,441.4,35.1,262.6
Nelore,F,Noite,Multípara,Normal,396.0,29.7,252.1
Nelore,F,Manhã,Multípara,Normal,416.5,31.5,246.8
Nelore,F,Tarde,Primípara,Normal,466.4,30.8,251.0
Nelore,F,Tarde,Multípara,Normal,450.4,26.9,239.6
Nelore,F,Tarde,Primípara,Normal,437.6,34.0,247.1
Nelore,M,Manhã,Primípara,Distocia,413.5,32.0,281.9
Nelore,M,Tarde,Multípara,Normal,513.1,33.6,307.0
Nelore,M,Manhã,Multípara,Normal,416.5,27.0,248.0
Nelore,M,Tarde,Multípara,Normal,460.1,34.4,297.1
Nelore,M,Tarde,Multípara,Normal,430.5,33.5,258.7
Nelore,F,Manhã,Primípara,Normal,451.5,33.4,270.5
Nelore,M,Noite,Multípara,Normal,468.3,31.1,272.1
Nelore,M,Manhã,Multípara,Normal,395.2,29.0,268.7
Nelore,M,Noite,Multípara,Normal,449.7,30.0,251.7
Nelore,M,Tarde,Multípara,Normal,497.6,30.5,269.0
Nelore,M,Manhã,Multípara,Normal,520.5,28.6,287.8
Nelore,M,Manhã,Multípara,Normal,444.8,35.9,280.5
Nelore,M,Noite,Multípara,Normal,451.7,36.0,280.1
Nelore,F,Manhã,Primípara,Normal,538.5,27.9,274.8
Nelore,F,Manhã,Multípara,Normal,495.4,28.8,280.4
Nelore,M,Manhã,Multípara,Normal,425.3,26.6,273.9
Nelore,F,Tarde,Multípara,Normal,425.2,32.1,238.4
Nelore,F,Tarde,Multípara,Normal,488.3,35.0,289.3
Nelore,F,Manhã,Multípara,Normal,409.6,28.1,220.4
Nelore,F,Manhã,Multípara,Normal,493.5,29.6,252.0
Nelore,M,Manhã,Multípara,Normal,463.4,33.3,285.9
Nelore,F,Manhã,Multípara,Distocia,470.7,35.2,279.1
Nelore,F,Tarde,Multípara,Normal,439.7,30.6,260.9
Nelore,F,Tarde,Multípara,Normal,424.8,30.6,242.1
Nelore,M,Manhã,Multípara,Normal,508.5,32.5,278.8
Nelore,M,Manhã,Primípara,Normal,440.1,26.2,276.1
Nelore,M,Manhã,Multípara,Normal,433.6,27.7,260.3
Nelore,M,Noite,Primípara,Normal,446.8,28.1,272.3
Nelore,M,Noite,Multípara,Normal,457.7,35.0,272.3
Nelore,M,Noite,Multípara,Normal,408.8,31.0,278.1
Nelore,M,Manhã,Multípara,Normal,427.4,30.4,278.5
Nelore,F,Manhã,Multípara,Normal,425.3,28.4,227.3
Nelore,F,Manhã,Multípara,Normal,483.8,29.6,266.4
Nelore,F,Manhã,Primípara,Normal,414.6,33.6,260.4
Nelore,M,Tarde,Multípara,Normal,379.8,31.5,277.2
Nelore,M,Tarde,Multípara,Normal,371.3,29.6,257.8
Nelore,M,Noite,Multípara,Normal,391.2,32.1,273.5
Nelore,M,Noite,Multípara,Normal,504.5,37.3,302.1
Nelore,M,Manhã,Multípara,Normal,450.6,30.5,274.5
Nelore,F,Tarde,Multípara,Normal,470.0,26.5,246.2
Nelore,F,Manhã,Multípara,Normal,471.5,28.5,264.5
Nelore,M,Manhã,Multípara,Normal,452.2,32.4,294.2
Nelore,M,Tarde,Primípara,Normal,447.0,32.6,266.8
Nelore,M,Manhã,Multípara,Normal,491.8,35.0,305.6
Nelore,M,Tarde,Multípara,Normal,455.8,28.9,287.3
Nelore,F,Manhã,Primípara,Normal,506.0,25.6,245.7
Nelore,M,Tarde,Primípara,Normal,474.8,29.5,283.7
Nelore,M,Tarde,Multípara,Distocia,425.3,34.1,277.4
Nelore,M,Manhã,Multípara,Normal,430.1,28.2,257.4
Nelore,M,Noite,Primípara,Normal,420.9,28.7,262.7
Nelore,F,Manhã,Multípara,Normal,498.7,28.2,261.9
Nelore,M,Tarde,Multípara,Normal,433.8,34.8,278.7
Nelore,M,Tarde,Primípara,Normal,418.1,32.1,287.1
Nelore,F,Tarde,Primípara,Normal,462.8,31.2,270.6
Nelore,F,Noite,Multípara,Normal,446.1,34.0,273.2
Nelore,F,Manhã,Primípara,Normal,461.8,27.6,269.5
Nelore,M,Tarde,Multípara,Normal,525.6,28.4,281.3
Nelore,M,Tarde,Multípara,Normal,486.5,28.5,278.7
Nelore,F,Noite,Multípara,Normal,451.1,24.5,240.2
Nelore,F,Manhã,Primípara,Normal,393.7,27.1,233.6
Nelore,F,Tarde,Primípara,Normal,430.0,27.3,246.9
Nelore,F,Tarde,Primípara,Normal,478.4,30.9,235.9
Nelore,F,Manhã,Primípara,Normal,403.2,28.6,241.8
Nelore,F,Tarde,Multípara,Normal,535.6,28.5,242.6
Nelore,M,Manhã,Primípara,Normal,450.6,30.2,263.9
Nelore,M,Tarde,Multípara,Normal,452.0,28.9,281.3
Nelore,M,Noite,Multípara,Normal,423.3,35.1,281.3
Nelore,F,Tarde,Primípara,Normal,469.9,26.1,251.7
Nelore,F,Tarde,Primípara,Normal,403.7,25.1,228.1
Nelore,F,Tarde,Primípara,Distocia,536.6,31.0,268.7
Nelore,F,Manhã,Primípara,Normal,502.7,30.2,255.6
Nelore,F,Manhã,Multípara,Normal,489.4,24.8,219.5
Nelore,F,Tarde,Multípara,Distocia,394.4,32.6,240.8
Nelore,M,Manhã,Multípara,Normal,458.2,29.8,249.6
Nelore,M,Manhã,Multípara,Normal,498.4,30.9,267.0
Nelore,F,Tarde,Multípara,Normal,473.7,30.6,244.4
Nelore,M,Manhã,Multípara,Normal,409.9,33.8,266.3
Nelore,F,Manhã,Multípara,Normal,424.0,31.3,242.9
Nelore,M,Tarde,Primípara,Normal,431.9,30.4,260.7
Nelore,F,Manhã,Primípara,Normal,425.9,27.2,222.6
Nelore,F,Noite,Multípara,Normal,511.2,31.2,280.8
Nelore,M,Noite,Multípara,Normal,373.2,31.6,259.4
Nelore,M,Tarde,Multípara,Normal,476.2,37.4,270.7
Nelore,F,Manhã,Multípara,Normal,398.3,31.8,242.3
Nelore,F,Tarde,Multípara,Normal,411.5,27.2,223.8
Nelore,M,Noite,Multípara,Normal,369.6,30.6,253.7
Nelore,M,Tarde,Multípara,Normal,428.0,32.1,285.6
Nelore,F,Manhã,Multípara,Normal,510.4,33.9,263.4
Nelore,M,Tarde,Multípara,Normal,460.6,36.2,278.3
Nelore,F,Noite,Multípara,Normal,402.1,28.8,245.2
Nelore,F,Tarde,Multípara,Distocia,490.7,27.2,252.9
Nelore,F,Tarde,Multípara,Normal,499.3,26.8,255.9
Nelore,F,Tarde,Multípara,Normal,454.2,30.8,223.1
Nelore,M,Tarde,Multípara,Normal,531.4,38.9,296.1
Nelore,M,Manhã,Multípara,Normal,482.9,33.6,289.5
Nelore,M,Tarde,Multípara,Normal,477.3,27.2,269.2
Nelore,M,Manhã,Primípara,Normal,417.9,28.3,262.1
Nelore,M,Tarde,Multípara,Normal,475.1,30.1,267.3
Nelore,M,Manhã,Primípara,Normal,458.7,28.0,254.5
Nelore,M,Tarde,Multípara,Normal,470.8,30.8,304.3
Nelore,F,Manhã,Multípara,Normal,422.6,31.1,249.0
Nelore,M,Tarde,Multípara,Distocia,455.1,34.0,283.6
Nelore,M,Tarde,Primípara,Normal,417.3,33.8,279.6
Nelore,F,Manhã,Multípara,Normal,364.1,31.6,241.6
Nelore,M,Manhã,Multípara,Distocia,489.9,26.1,260.6
Nelore,M,Manhã,Multípara,Normal,389.9,28.8,249.6
Nelore,F,Noite,Primípara,Normal,454.3,28.0,227.5
Nelore,M,Tarde,Multípara,Normal,463.3,32.4,287.7
Nelore,M,Tarde,Multípara,Normal,463.1,34.6,290.7
Nelore,M,Manhã,Primípara,Normal,438.7,30.6,286.1
Nelore,F,Tarde,Multípara,Normal,460.8,30.2,260.8
Nelore,M,Noite,Multípara,Normal,468.8,32.7,274.9
Nelore,M,Noite,Multípara,Normal,479.4,31.2,296.1
Nelore,F,Tarde,Multípara,Normal,519.3,30.3,270.2
Nelore,M,Manhã,Multípara,Normal,459.4,35.4,298.1
Nelore,F,Manhã,Multípara,Normal,452.6,29.7,276.7
Nelore,F,Manhã,Multípara,Normal,413.7,29.9,268.9
Nelore,M,Manhã,Primípara,Normal,467.4,30.4,286.9
Nelore,F,Manhã,Primípara,Normal,476.7,32.4,266.8
Nelore,F,Manhã,Multípara,Normal,442.3,26.7,253.5
Nelore,M,Manhã,Multípara,Normal,471.8,37.3,289.6
Nelore,F,Noite,Multípara,Normal,438.3,26.5,232.6
Nelore,F,Tarde,Multípara,Normal,476.8,28.0,257.2
Nelore,M,Noite,Multípara,Normal,486.5,34.2,280.8
Nelore,M,Tarde,Multípara,Normal,485.9,35.1,300.2
Nelore,M,Manhã,Primípara,Distocia,454.7,26.3,258.3
Nelore,F,Tarde,Multípara,Normal,408.4,26.7,225.3
Nelore,M,Manhã,Multípara,Distocia,425.5,32.8,268.7
Nelore,F,Tarde,Multípara,Distocia,473.8,37.0,276.8
Nelore,F,Manhã,Primípara,Normal,548.0,32.2,271.3
Nelore,F,Noite,Multípara,Normal,436.4,29.3,247.1
Nelore,F,Manhã,Primípara,Normal,468.2,21.2,234.8
Nelore,F,Manhã,Primípara,Normal,427.8,28.7,249.0
Nelore,F,Noite,Primípara,Normal,411.0,29.6,239.2
Nelore,F,Manhã,Multípara,Normal,422.9,28.9,247.3
Nelore,M,Tarde,Multípara,Normal,366.7,29.4,248.5
Nelore,M,Tarde,Multípara,Normal,504.1,32.5,279.7
Nelore,F,Noite,Multípara,Normal,360.8,27.2,221.5
Nelore,F,Noite,Multípara,Normal,439.4,35.6,268.1
Nelore,M,Noite,Multípara,Normal,402.9,36.6,286.2
Nelore,F,Manhã,Multípara,Normal,414.6,32.0,248.0
Nelore,M,Noite,Primípara,Normal,505.1,30.8,293.5
Nelore,M,Tarde,Multípara,Normal,458.0,30.0,280.8
Nelore,M,Tarde,Multípara,Normal,411.4,31.9,270.6
Nelore,F,Manhã,Multípara,Normal,426.4,34.9,246.3
Nelore,F,Tarde,Multípara,Normal,419.4,32.6,242.1
Nelore,M,Noite,Multípara,Normal,448.3,32.6,263.7
Nelore,M,Noite,Primípara,Normal,456.9,33.3,285.9
Nelore,M,Tarde,Multípara,Normal,525.8,33.6,285.1
Nelore,M,Manhã,Multípara,Distocia,373.3,33.2,255.5
Nelore,M,Manhã,Multípara,Normal,448.6,34.9,285.6
Nelore,F,Noite,Multípara,Normal,437.4,31.6,264.5
Nelore,M,Tarde,Multípara,Normal,487.9,34.6,303.3
Nelore,F,Tarde,Multípara,Normal,464.2,30.5,252.7
Nelore,M,Manhã,Multípara,Normal,473.6,31.2,296.8
Nelore,F,Tarde,Primípara,Normal,463.8,26.9,220.1
Nelore,F,Tarde,Multípara,Normal,412.7,28.0,261.9
Nelore,F,Noite,Multípara,Normal,498.5,25.2,253.5
Nelore,F,Tarde,Primípara,Normal,481.9,25.8,245.4
Nelore,F,Manhã,Multípara,Normal,486.6,27.2,237.7
Nelore,F,Tarde,Multípara,Normal,500.6,28.5,248.5
Nelore,M,Manhã,Multípara,Normal,466.7,36.7,301.5
Nelore,F,Noite,Primípara,Normal,509.2,28.0,261.5
Nelore,M,Manhã,Multípara,Normal,465.1,32.7,292.1
Nelore,F,Tarde,Multípara,Normal,441.2,30.8,242.0
Nelore,F,Manhã,Multípara,Normal,449.7,34.8,250.7
Nelore,M,Tarde,Multípara,Normal,449.0,30.3,277.9
Nelore,F,Tarde,Primípara,Normal,429.2,27.8,250.7
Nelore,M,Tarde,Multípara,Normal,515.3,31.7,289.0
Nelore,M,Manhã,Primípara,Normal,461.9,33.9,304.3
Nelore,M,Manhã,Primípara,Distocia,453.8,34.5,277.3
Nelore,M,Manhã,Multípara,Normal,465.5,33.4,285.9
Nelore,F,Tarde,Multípara,Normal,569.2,33.7,285.2
Nelore,F,Manhã,Multípara,Normal,404.7,30.5,259.2
Nelore,M,Tarde,Primípara,Normal,416.2,30.0,253.7
Nelore,F,Noite,Multípara,Normal,394.8,33.5,237.1
Nelore,F,Noite,Multípara,Normal,440.7,31.5,248.5
Nelore,M,Tarde,Multípara,Normal,459.8,29.8,313.9
Nelore,F,Tarde,Multípara,Normal,431.4,33.0,251.6
Nelore,M,Manhã,Multípara,Normal,428.4,31.4,273.7
Nelore,M,Tarde,Multípara,Normal,455.7,31.0,285.8
Nelore,F,Noite,Primípara,Normal,429.9,31.2,261.7
Nelore,F,Manhã,Multípara,Normal,462.4,29.7,253.2
Nelore,F,Tarde,Multípara,Normal,494.6,31.2,273.6
Nelore,M,Noite,Multípara,Normal,477.1,34.0,274.7
Nelore,M,Noite,Multípara,Normal,485.2,29.7,270.2
Nelore,F,Manhã,Multípara,Normal,493.4,31.2,273.4
Nelore,F,Tarde,Primípara,Distocia,461.3,32.5,248.2
Nelore,F,Manhã,Primípara,Normal,443.7,25.6,223.0
Nelore,F,Manhã,Multípara,Normal,419.1,31.3,232.9
Nelore,M,Noite,Primípara,Normal,434.4,28.0,258.0
Nelore,F,Noite,Multípara,Normal,429.1,33.1,254.5
Nelore,M,Tarde,Multípara,Normal,479.3,35.0,297.6
Nelore,M,Manhã,Multípara,Normal,463.9,30.9,275.5
Nelore,F,Noite,Multípara,Normal,477.9,36.6,275.4
Nelore,F,Tarde,Multípara,Normal,403.6,33.3,246.1
Nelore,F,Manhã,Multípara,Normal,507.3,32.1,278.6
Nelore,M,Tarde,Primípara,Normal,432.9,32.5,309.2
Nelore,F,Manhã,Multípara,Normal,406.0,33.0,246.1
Nelore,F,Tarde,Multípara,Normal,432.4,27.0,245.7
Nelore,M,Tarde,Multípara,Normal,549.4,32.6,301.1
Nelore,F,Manhã,Primípara,Distocia,434.5,29.6,238.5
Nelore,M,Manhã,Multípara,Normal,437.0,30.8,282.9
Nelore,F,Manhã,Multípara,Normal,442.3,31.4,258.1
Nelore,M,Manhã,Multípara,Normal,444.1,35.7,282.7
Nelore,F,Tarde,Multípara,Normal,418.7,28.7,257.9
Nelore,F,Noite,Multípara,Normal,455.7,29.8,252.9
Nelore,M,Manhã,Multípara,Normal,493.0,29.5,275.7
Nelore,M,Manhã,Primípara,Normal,462.6,25.1,294.1
Nelore,F,Tarde,Multípara,Normal,405.6,32.3,247.8
Nelore,M,Noite,Multípara,Normal,436.2,31.9,280.8
Nelore,M,Manhã,Multípara,Normal,427.9,32.1,279.2
Nelore,M,Manhã,Multípara,Normal,452.1,29.0,271.4
Nelore,M,Tarde,Primípara,Normal,503.2,29.9,288.2
Nelore,F,Manhã,Primípara,Distocia,444.0,31.8,233.4
Nelore,F,Manhã,Multípara,Normal,446.5,30.0,256.6
Nelore,M,Tarde,Multípara,Normal,521.1,32.1,269.8
Nelore,M,Tarde,Multípara,Normal,485.0,32.6,271.2
